,Links
4014,https://vlr.gg/25526/underank-vs-zero-synergy-champions-tour-malaysia-singapore-stage-3-challengers-1-main-event-lb
4015,https://vlr.gg/22587/sharper-esports-vs-full-sense-champions-tour-thailand-stage-3-challengers-1-main-event-ubqf
4016,https://vlr.gg/25493/bigetron-astro-vs-mencari-tempat-berlabuh-champions-tour-indonesia-stage-3-challengers-1-main-ev
4017,https://vlr.gg/25525/saints-vs-team-smg-champions-tour-malaysia-singapore-stage-3-challengers-1-main-event-lbr1
4018,https://vlr.gg/25375/five-ace-e-sports-vs-tgpa-champions-tour-hong-kong-taiwan-stage-3-challengers-1-main-event-qf
4019,https://vlr.gg/25718/cerberus-esports-vs-fancy-united-esports-champions-tour-vietnam-stage-3-challengers-1-main-event
4020,https://vlr.gg/25393/sr-kadiliman-vs-galaxy-racer-champions-tour-philippines-stage-3-challengers-1-main-event-qf
4021,https://vlr.gg/22586/renatus-vs-47-gaming-champions-tour-thailand-stage-3-challengers-1-main-event-ubqf
4022,https://vlr.gg/25492/team-executioners-vs-onic-esports-champions-tour-indonesia-stage-3-challengers-1-main-event-qf
4023,https://vlr.gg/25520/uwu-vs-zero-synergy-champions-tour-malaysia-singapore-stage-3-challengers-1-main-event-ubqf
4024,https://vlr.gg/25485/nuturn-vs-klaus-champions-tour-korea-stage-3-challengers-group-stage-seed-round-of-16
4025,https://vlr.gg/25374/typhoons-vs-water-champions-tour-hong-kong-taiwan-stage-3-challengers-1-main-event-qf
4026,https://vlr.gg/25392/sv-empire-vs-south-built-esports-champions-tour-philippines-stage-3-challengers-1-main-event-qf
4027,https://vlr.gg/25717/ego-media-vs-kantic-gaming-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf
4028,https://vlr.gg/25519/todak-vs-underank-champions-tour-malaysia-singapore-stage-3-challengers-1-main-event-ubqf
4029,https://vlr.gg/25491/boom-esports-vs-somnium-esports-champions-tour-indonesia-stage-3-challengers-1-main-event-qf
4030,https://vlr.gg/25373/cbt-gaming-vs-team-gmm-champions-tour-hong-kong-taiwan-stage-3-challengers-1-main-event-qf
4031,https://vlr.gg/25484/world-game-star-vs-alpha-six-gaming-champions-tour-korea-stage-3-challengers-group-stage-seed
4032,https://vlr.gg/25716/steal-your-glory-vs-fearus-champions-tour-vietnam-stage-3-challengers-1-main-event-ubqf
4033,https://vlr.gg/25518/team-smg-vs-kingsmen-champions-tour-malaysia-singapore-stage-3-challengers-1-main-event-ubqf
4034,https://vlr.gg/25391/bren-esports-vs-dr-esports-champions-tour-philippines-stage-3-challengers-1-main-event-qf
4035,https://vlr.gg/25202/rise-vs-gen-g-champions-tour-north-america-stage-3-challengers-1-lr1
4036,https://vlr.gg/25517/paper-rex-vs-saints-champions-tour-malaysia-singapore-stage-3-challengers-1-main-event-ubqf
4037,https://vlr.gg/25201/version1-vs-pioneers-champions-tour-north-america-stage-3-challengers-1-lr1
4038,https://vlr.gg/25196/sentinels-vs-gen-g-champions-tour-north-america-stage-3-challengers-1-ubqf
4039,https://vlr.gg/24165/pass-gaming-latam-vs-six-karma-champions-tour-latam-stage-3-challengers-1-ubsf
4040,https://vlr.gg/25195/xset-vs-rise-champions-tour-north-america-stage-3-challengers-1-ubqf
4041,https://vlr.gg/24164/infinity-esports-vs-akave-esports-champions-tour-latam-stage-3-challengers-1-ubsf
4042,https://vlr.gg/25193/version1-vs-100-thieves-champions-tour-north-america-stage-3-challengers-1-ubqf
4043,https://vlr.gg/25194/envy-vs-pioneers-champions-tour-north-america-stage-3-challengers-1-ubqf
4044,https://vlr.gg/24959/fnatic-vs-g2-esports-champions-tour-europe-stage-3-challengers-1-lr2
4045,https://vlr.gg/24958/funplus-phoenix-vs-team-liquid-champions-tour-europe-stage-3-challengers-1-lr2
4046,https://vlr.gg/24990/fire-flux-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-lr3
4047,https://vlr.gg/24976/one-breath-gaming-vs-forze-champions-tour-cis-stage-3-challengers-1-lr3
4048,https://vlr.gg/22585/x10-esports-vs-foxy-araikordai-champions-tour-thailand-stage-3-challengers-1-main-event-ubsf
4049,https://vlr.gg/24953/fnatic-vs-guild-esports-champions-tour-europe-stage-3-challengers-1-usf
4050,https://vlr.gg/24954/funplus-phoenix-vs-acend-champions-tour-europe-stage-3-challengers-1-usf
4051,https://vlr.gg/24970/no-pressure-vs-gambit-esports-champions-tour-cis-stage-3-challengers-1-ubf
4052,https://vlr.gg/24984/oxygen-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-1-ubf
4053,https://vlr.gg/22584/lynx-th-vs-foxy-araikordai-champions-tour-thailand-stage-3-challengers-1-main-event-ubqf
4054,https://vlr.gg/22583/x10-esports-vs-need-sponsor-champions-tour-thailand-stage-3-challengers-1-main-event-ubqf
4055,https://vlr.gg/25483/damwon-gaming-vs-goma-champions-tour-korea-stage-3-challengers-group-stage-seed-round-of-16
4056,https://vlr.gg/25482/tnl-esports-vs-noble-experience-champions-tour-korea-stage-3-challengers-group-stage-seed-rou
4057,https://vlr.gg/24163/reven-esports-vs-ryze-gaming-champions-tour-latam-stage-3-challengers-1-lr1
4058,https://vlr.gg/24162/lazer-vs-border-monsters-champions-tour-latam-stage-3-challengers-1-lr1
4059,https://vlr.gg/24988/bbl-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-lr2
4060,https://vlr.gg/24975/forze-vs-team-singularity-champions-tour-cis-stage-3-challengers-1-lr2
4061,https://vlr.gg/24956/team-liquid-vs-team-bds-champions-tour-europe-stage-3-challengers-1-lr1
4062,https://vlr.gg/24957/g2-esports-vs-rix-gg-thunder-champions-tour-europe-stage-3-challengers-1-lr1
4063,https://vlr.gg/24989/supermassive-blaze-vs-otherside-champions-tour-turkey-stage-3-challengers-1-lr2
4064,https://vlr.gg/24974/axsor-vs-one-breath-gaming-champions-tour-cis-stage-3-challengers-1-lr2
4065,https://vlr.gg/24951/g2-esports-vs-funplus-phoenix-champions-tour-europe-stage-3-challengers-1-uqf
4066,https://vlr.gg/24952/acend-vs-rix-gg-thunder-champions-tour-europe-stage-3-challengers-1-uqf
4067,https://vlr.gg/24968/no-pressure-vs-forze-champions-tour-cis-stage-3-challengers-1-ubsf
4068,https://vlr.gg/24969/gambit-esports-vs-axsor-champions-tour-cis-stage-3-challengers-1-ubsf
4069,https://vlr.gg/24982/oxygen-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-ubsf
4070,https://vlr.gg/24983/bbl-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-1-ubsf
4071,https://vlr.gg/24949/team-liquid-vs-fnatic-champions-tour-europe-stage-3-challengers-1-uqf
4072,https://vlr.gg/24950/guild-esports-vs-team-bds-champions-tour-europe-stage-3-challengers-1-uqf
4073,https://vlr.gg/24161/ryze-gaming-vs-six-karma-champions-tour-latam-stage-3-challengers-1-ubqf
4074,https://vlr.gg/24160/pass-gaming-latam-vs-reven-esports-champions-tour-latam-stage-3-challengers-1-ubqf
4075,https://vlr.gg/24159/akave-esports-vs-border-monsters-champions-tour-latam-stage-3-challengers-1-ubqf
4076,https://vlr.gg/24158/infinity-esports-vs-lazer-champions-tour-latam-stage-3-challengers-1-ubqf
4077,https://vlr.gg/24973/team-singularity-vs-gmt-esports-champions-tour-cis-stage-3-challengers-1-lr1
4078,https://vlr.gg/24987/otherside-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-lr1
4079,https://vlr.gg/24972/one-breath-gaming-vs-aim-attack-champions-tour-cis-stage-3-challengers-1-lr1
4080,https://vlr.gg/24986/fire-flux-esports-vs-zero-zone-champions-tour-turkey-stage-3-challengers-1-lr1
4081,https://vlr.gg/24967/gmt-esports-vs-axsor-champions-tour-cis-stage-3-challengers-1-ubqf
4082,https://vlr.gg/24966/gambit-esports-vs-team-singularity-champions-tour-cis-stage-3-challengers-1-ubqf
4083,https://vlr.gg/24980/bbl-esports-vs-otherside-champions-tour-turkey-stage-3-challengers-1-ubqf
4084,https://vlr.gg/24981/futbolist-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-ubqf
4085,https://vlr.gg/24964/one-breath-gaming-vs-no-pressure-champions-tour-cis-stage-3-challengers-1-ubqf
4086,https://vlr.gg/24965/forze-vs-aim-attack-champions-tour-cis-stage-3-challengers-1-ubqf
4087,https://vlr.gg/24978/oxygen-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-ubqf
4088,https://vlr.gg/24979/zero-zone-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-ubqf
4089,https://vlr.gg/24027/virtuoso-vs-kansas-city-pioneers-champions-tour-north-america-stage-3-challengers-1-ro16
4090,https://vlr.gg/24473/havan-liberty-vs-noorg2-0-champions-tour-brazil-stage-3-challengers-1-elim-b
4091,https://vlr.gg/24026/cloud9-blue-vs-rise-champions-tour-north-america-stage-3-challengers-1-ro16
4092,https://vlr.gg/24468/stars-horizon-vs-slick-champions-tour-brazil-stage-3-challengers-1-elim-a
4093,https://vlr.gg/24024/version1-vs-luminosity-champions-tour-north-america-stage-3-challengers-1-ro16
4094,https://vlr.gg/24025/andbox-vs-gen-g-champions-tour-north-america-stage-3-challengers-1-ro16
4095,https://vlr.gg/23552/australs-vs-9z-team-champions-tour-latam-stage-3-challengers-1-lbf
4096,https://vlr.gg/25148/crazy-raccoon-vs-fav-gaming-champions-tour-japan-stage-3-challengers-1-group-h
4097,https://vlr.gg/25146/northeption-vs-hexad-champions-tour-japan-stage-3-challengers-1-group-g
4098,https://vlr.gg/25144/blackbird-ignis-vs-fennel-champions-tour-japan-stage-3-challengers-1-group-f
4099,https://vlr.gg/25134/ixa-vs-absolute-jupiter-champions-tour-japan-stage-3-challengers-1-group-e
4100,https://vlr.gg/24432/gongo-prince-vs-be-infamous-champions-tour-korea-stage-3-challengers-open-qualifier-group-e
4101,https://vlr.gg/24444/f4q-vs-again-champions-tour-korea-stage-3-challengers-open-qualifier-group-g
4102,https://vlr.gg/24446/gehenna-sweepers-vs-gochugaru-champions-tour-korea-stage-3-challengers-open-qualifier-group-h
4103,https://vlr.gg/25107/scarz-vs-updraft-champions-tour-japan-stage-3-challengers-1-group-d
4104,https://vlr.gg/25080/run-it-back-vs-first-gaming-champions-tour-japan-stage-3-challengers-1-group-c
4105,https://vlr.gg/23267/alter-ego-celeste-vs-oasis-gaming-aqua-champions-tour-game-changers-sea-fsl-open-2021-4-playof
4106,https://vlr.gg/24436/tnl-esports-vs-dfr-champions-tour-korea-stage-3-challengers-open-qualifier-group-f
4107,https://vlr.gg/24440/f4q-vs-pm-champions-tour-korea-stage-3-challengers-open-qualifier-group-g
4108,https://vlr.gg/25054/feeling-vs-reject-champions-tour-japan-stage-3-challengers-1-group-b
4109,https://vlr.gg/25029/cnci-blue-bees-vs-no-name-champions-tour-japan-stage-3-challengers-1-group-a
4110,https://vlr.gg/24434/tnl-esports-vs-young-old-champions-tour-korea-stage-3-challengers-open-qualifier-group-f
4111,https://vlr.gg/24441/f4q-vs-alpha-six-gaming-champions-tour-korea-stage-3-challengers-open-qualifier-group-g
4112,https://vlr.gg/24471/gamelanders-blue-vs-havan-liberty-champions-tour-brazil-stage-3-challengers-1-opening-b
4113,https://vlr.gg/24023/100-thieves-vs-noble-champions-tour-north-america-stage-3-challengers-1-ro16
4114,https://vlr.gg/24470/sharks-esports-vs-noorg2-0-champions-tour-brazil-stage-3-challengers-1-opening-b
4115,https://vlr.gg/24022/envy-vs-t1-champions-tour-north-america-stage-3-challengers-1-ro16
4116,https://vlr.gg/24466/furia-vs-slick-champions-tour-brazil-stage-3-challengers-1-opening-a
4117,https://vlr.gg/23550/9z-team-vs-kr-esports-champions-tour-latam-stage-3-challengers-1-ubf
4118,https://vlr.gg/24465/team-vikings-vs-stars-horizon-champions-tour-brazil-stage-3-challengers-1-opening-a
4119,https://vlr.gg/23551/australs-vs-kaos-latin-gamers-champions-tour-latam-stage-3-challengers-1-lr3
4120,https://vlr.gg/24020/sentinels-vs-soniqs-champions-tour-north-america-stage-3-challengers-1-ro16
4121,https://vlr.gg/24021/xset-vs-darkzero-esports-champions-tour-north-america-stage-3-challengers-1-ro16
4122,https://vlr.gg/24413/damwon-gaming-vs-noble-experience-champions-tour-korea-stage-3-challengers-open-qualifier-group
4123,https://vlr.gg/24416/vision-strikers-vs-unknown-champions-tour-korea-stage-3-challengers-open-qualifier-group-c
4124,https://vlr.gg/24403/nuturn-vs-ofby-champions-tour-korea-stage-3-challengers-open-qualifier-group-a
4125,https://vlr.gg/24411/damwon-gaming-vs-zero-risk-champions-tour-korea-stage-3-challengers-open-qualifier-group-b
4126,https://vlr.gg/24419/vision-strikers-vs-elnis-esports-champions-tour-korea-stage-3-challengers-open-qualifier-group
4127,https://vlr.gg/24404/nuturn-vs-klaus-champions-tour-korea-stage-3-challengers-open-qualifier-group-a
4128,https://vlr.gg/24409/damwon-gaming-vs-straight-warfare-champions-tour-korea-stage-3-challengers-open-qualifier-group
4129,https://vlr.gg/24417/vision-strikers-vs-lft-champions-tour-korea-stage-3-challengers-open-qualifier-group-c
4130,https://vlr.gg/23549/kaos-latin-gamers-vs-motion-team-champions-tour-latam-stage-3-challengers-1-lr2
4131,https://vlr.gg/24004/sentinels-vs-evil-geniuses-champions-tour-north-america-stage-3-challengers-1-ro32
4132,https://vlr.gg/24005/soniqs-vs-renegades-champions-tour-north-america-stage-3-challengers-1-ro32
4133,https://vlr.gg/24006/xset-vs-insight-champions-tour-north-america-stage-3-challengers-1-ro32
4134,https://vlr.gg/24008/envy-vs-squirtle-squad-champions-tour-north-america-stage-3-challengers-1-ro32
4135,https://vlr.gg/24009/t1-vs-ghost-gaming-champions-tour-north-america-stage-3-challengers-1-ro32
4136,https://vlr.gg/24010/100-thieves-vs-soar-champions-tour-north-america-stage-3-challengers-1-ro32
4137,https://vlr.gg/24012/version1-vs-yfp-gaming-champions-tour-north-america-stage-3-challengers-1-ro32
4138,https://vlr.gg/24013/luminosity-vs-complexity-champions-tour-north-america-stage-3-challengers-1-ro32
4139,https://vlr.gg/24014/andbox-vs-ez5-champions-tour-north-america-stage-3-challengers-1-ro32
4140,https://vlr.gg/24015/gen-g-vs-knights-champions-tour-north-america-stage-3-challengers-1-ro32
4141,https://vlr.gg/24016/cloud9-blue-vs-team-basilisk-champions-tour-north-america-stage-3-challengers-1-ro32
4142,https://vlr.gg/24017/built-by-gamers-vs-rise-champions-tour-north-america-stage-3-challengers-1-ro32
4143,https://vlr.gg/24018/nrg-esports-vs-virtuoso-champions-tour-north-america-stage-3-challengers-1-ro32
4144,https://vlr.gg/24019/immortals-vs-kansas-city-pioneers-champions-tour-north-america-stage-3-challengers-1-ro32
4145,https://vlr.gg/24007/faze-clan-vs-darkzero-esports-champions-tour-north-america-stage-3-challengers-1-ro32
4146,https://vlr.gg/24011/tsm-vs-noble-champions-tour-north-america-stage-3-challengers-1-ro32
4147,https://vlr.gg/23548/australs-vs-furious-gaming-champions-tour-latam-stage-3-challengers-1-lr2
4148,https://vlr.gg/24116/team-bds-vs-team-finest-champions-tour-europe-stage-3-challengers-1-lr2
4149,https://vlr.gg/24117/funplus-phoenix-vs-team-vitality-champions-tour-europe-stage-3-challengers-1-lr2
4150,https://vlr.gg/24251/galakticos-vs-otherside-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-lr2
4151,https://vlr.gg/24250/unity-esports-vs-team-aurora-champions-tour-turkey-stage-3-challengers-1-closed-qualifier-lr2
4152,https://vlr.gg/24137/ag-vs-axsor-champions-tour-cis-stage-3-challengers-1-lr2
4153,https://vlr.gg/24114/fnatic-vs-wave-esports-champions-tour-europe-stage-3-challengers-1-lr2
4154,https://vlr.gg/24115/alliance-vs-rix-gg-thunder-champions-tour-europe-stage-3-challengers-1-lr2
4155,https://vlr.gg/24135/team-singularity-vs-smaracis-esports-champions-tour-cis-stage-3-challengers-1-lr2
4156,https://vlr.gg/24248/stanbul-wildcats-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-1-closed-qualif
4157,https://vlr.gg/24249/rare-esports-vs-supermassive-blaze-champions-tour-turkey-stage-3-challengers-1-closed-qualifier
4158,https://vlr.gg/23998/built-by-gamers-vs-la-familia-champions-tour-north-america-stage-3-challengers-1-ro64
4159,https://vlr.gg/23984/100-thieves-vs-lazarus-champions-tour-north-america-stage-3-challengers-1-ro64
4160,https://vlr.gg/23992/andbox-vs-rock-bottom-champions-tour-north-america-stage-3-challengers-1-ro64
4161,https://vlr.gg/23986/tsm-vs-levitate-champions-tour-north-america-stage-3-challengers-1-ro64
4162,https://vlr.gg/23973/evil-geniuses-vs-bewds-retirement-home-champions-tour-north-america-stage-3-challengers-1-ro64
4163,https://vlr.gg/23974/soniqs-vs-down-two-earth-champions-tour-north-america-stage-3-challengers-1-ro64
4164,https://vlr.gg/23975/renegades-vs-able-esports-champions-tour-north-america-stage-3-challengers-1-ro64
4165,https://vlr.gg/23978/faze-clan-vs-frail-males-champions-tour-north-america-stage-3-challengers-1-ro64
4166,https://vlr.gg/23979/darkzero-esports-vs-cot-champions-tour-north-america-stage-3-challengers-1-ro64
4167,https://vlr.gg/23982/t1-vs-o-o-d-a-loopers-champions-tour-north-america-stage-3-challengers-1-ro64
4168,https://vlr.gg/23983/ghost-gaming-vs-zero-marksmen-champions-tour-north-america-stage-3-challengers-1-ro64
4169,https://vlr.gg/23990/luminosity-vs-cloud9-white-champions-tour-north-america-stage-3-challengers-1-ro64
4170,https://vlr.gg/23991/complexity-vs-horizongg-champions-tour-north-america-stage-3-challengers-1-ro64
4171,https://vlr.gg/23994/gen-g-vs-exotic-champions-tour-north-america-stage-3-challengers-1-ro64
4172,https://vlr.gg/23996/cloud9-blue-vs-303-esports-champions-tour-north-america-stage-3-challengers-1-ro64
4173,https://vlr.gg/24000/nrg-esports-vs-illuzion-black-champions-tour-north-america-stage-3-challengers-1-ro64
4174,https://vlr.gg/24002/immortals-vs-last-round-save-champions-tour-north-america-stage-3-challengers-1-ro64
4175,https://vlr.gg/23980/envy-vs-carpe-noctem-champions-tour-north-america-stage-3-challengers-1-ro64
4176,https://vlr.gg/23547/kr-esports-vs-kaos-latin-gamers-champions-tour-latam-stage-3-challengers-1-ubsf
4177,https://vlr.gg/23910/evil-geniuses-vs-sewercats-champions-tour-north-america-stage-3-challengers-1-ro128
4178,https://vlr.gg/23912/soniqs-vs-stealth-champions-tour-north-america-stage-3-challengers-1-ro128
4179,https://vlr.gg/23914/renegades-vs-aggie-gaming-at-uc-champions-tour-north-america-stage-3-challengers-1-ro128
4180,https://vlr.gg/23916/xset-vs-university-at-buffalo-champions-tour-north-america-stage-3-challengers-1-ro128
4181,https://vlr.gg/23920/faze-clan-vs-meowmeow-champions-tour-north-america-stage-3-challengers-1-ro128
4182,https://vlr.gg/23922/darkzero-esports-vs-night-raid-champions-tour-north-america-stage-3-challengers-1-ro128
4183,https://vlr.gg/23924/envy-vs-carnos-arks-champions-tour-north-america-stage-3-challengers-1-ro128
4184,https://vlr.gg/23928/t1-vs-dark-matter-purple-champions-tour-north-america-stage-3-challengers-1-ro128
4185,https://vlr.gg/23930/ghost-gaming-vs-aim-stars-champions-tour-north-america-stage-3-challengers-1-ro128
4186,https://vlr.gg/23932/100-thieves-vs-illuzion-orange-champions-tour-north-america-stage-3-challengers-1-ro128
4187,https://vlr.gg/23936/tsm-vs-fbm-champions-tour-north-america-stage-3-challengers-1-ro128
